Address Number,Alpha Name,Contract Number,Fund ,Cst Ctr / Job,Obj Acct,2nd Item Number,Purchase Order Detail Line Number,Extended Price,Amount Received,Amount Open,Amount Vouchered,Voucher Line Number
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,390.13 ",4
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$89.81 ,4
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$179.61 ,4
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$763.21 ,4
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$12,313.08 ",4
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$191.58 ,4
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$948.00 ,4
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,4
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$5,552.35 ",4
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,985.62 ",5
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$31,922.75 ",5
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$11,640.66 ",5
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$9,477.10 ",5
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$3,820.30 ",5
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,253.19 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$155.99 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$179.61 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$89.81 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,040.62 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$472.02 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$13,124.73 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$33,935.52 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$24,482.77 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$311.95 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$7,179.00 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$183.20 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$831.83 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$950.25 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$91.60 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$948.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$376.27 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$12,402.71 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,404.03 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$2,893.78 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,869.57 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$183.20 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$668.14 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$950.49 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$91.60 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$948.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$12,384.04 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,336.47 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,071.58 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$415.36 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$964.88 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$91.60 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$183.20 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$858.47 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,761.44 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,930.95 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$948.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,023.28 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$966.54 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$91.60 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$183.20 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$565.83 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$700.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,759.70 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,089.83 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$999.85 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,776.59 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$680.56 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$975.03 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$91.60 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$183.20 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$423.09 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$13,231.55 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$10,979.90 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$12,820.56 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$418.98 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$17,034.43 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,749.68 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$499.57 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$2,668.42 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$552.29 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$948.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$350.70 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$489.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$156.11 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,488.15 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$4,500.00 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,553.08 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$183.20 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$91.60 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,074.86 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$745.83 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$290.89 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,932.07 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$156.11 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,999.15 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$371.35 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$300.01 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$363.28 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,078.51 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,081.00 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$91.60 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$183.20 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$655.15 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$931.12 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$685.66 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$13,601.71 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$156.11 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,028.12 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$480.38 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$520.38 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$183.20 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,082.88 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$91.60 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$12,501.19 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$195.42 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$156.11 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,869.53 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$206.93 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$183.20 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$91.60 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,087.13 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$364.82 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$307.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$3,948.29 ",6
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$2,757.60 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$150.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$42,875.99 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$664.68 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,107.46 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$93.43 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$300.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,784.89 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$199.32 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$7,881.86 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$579.14 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,952.97 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,235.60 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,111.32 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$93.43 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$186.86 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$406.24 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,790.67 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$199.32 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,313.12 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,843.30 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$3,186.85 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,896.87 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,123.12 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$93.43 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$186.86 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$455.04 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$733.65 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$199.32 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,808.35 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,366.33 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$675.90 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$331.02 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,095.90 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$559.42 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,187.33 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$186.86 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$710.92 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$13,764.36 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$199.32 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$156.23 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$754.25 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$388.53 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,085.53 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$306.23 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,270.28 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$324.90 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$186.86 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$311.63 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$546.62 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$13,599.38 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$199.32 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$156.23 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,146.22 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,232.20 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$306.18 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,991.39 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$403.54 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$186.86 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$750.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$13,913.85 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$199.32 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$320.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$603.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$50.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$156.23 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,375.19 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$7,212.65 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,152.14 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$3,422.26 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$13,592.22 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$199.32 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$156.23 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$407.04 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$9,427.64 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,727.83 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$186.86 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$612.99 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$140.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$923.00 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$199.32 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$562.04 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$6,734.89 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$1,368.09 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$97,433.76 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,"$7,138.25 ",7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$186.86 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$382.38 ,7
295438,"CERIDIAN HCM, INC.",42011,,,,,,,,,$248.21 ,7
126252,RBA GROUP,42048,40001,  4423200102,53901,1154,7,"$106,572.98 ",$0.00 ,$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200102,53901,1154,8,"$69,280.74 ",$0.00 ,$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200102,53901,1154,9,"$10,092.13 ",$0.00 ,$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200102,53901,1154,1,"$83,109.09 ",$0.00 ,$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200102,53901,1154,2,"$15,729.98 ",$0.00 ,$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200102,53901,1154,3,"$39,949.62 ",$0.00 ,$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200102,53901,1154,4,"$20,329.82 ",$0.00 ,$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200102,53901,1154,5,"$5,493.89 ",$0.00 ,$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200104,53901,1154,6,"$70,513.18 ",$0.00 ,$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200104,53701,1419,10,"$6,544.69 ","$6,544.69 ",$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200104,53901,1154,11,"$105,572.98 ","$105,572.98 ",$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200104,53701,1154,12,"$69,280.74 ","$69,280.74 ",$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200104,53901,1154,13,"$10,092.13 ","$10,092.13 ",$0.00 ,,
126252,RBA GROUP,42048,40001,  4423200104,53701,1419,14,"$1,450.47 ","$1,450.47 ",$0.00 ,,
126252,RBA GROUP,42048,,,,,,,,,"$6,544.69 ",10
126252,RBA GROUP,42048,,,,,,,,,"$5,760.59 ",12
126252,RBA GROUP,42048,,,,,,,,,"$1,450.47 ",14
126252,RBA GROUP,42048,,,,,,,,,"$49,171.21 ",11
126252,RBA GROUP,42048,,,,,,,,,"$56,401.77 ",11
126252,RBA GROUP,42048,,,,,,,,,"$21,171.02 ",12
126252,RBA GROUP,42048,,,,,,,,,"$12,955.26 ",12
126252,RBA GROUP,42048,,,,,,,,,"$11,205.21 ",12
126252,RBA GROUP,42048,,,,,,,,,"$18,188.66 ",12
126252,RBA GROUP,42048,,,,,,,,,"$10,092.13 ",13
304977,COMMONWEALTH OF PA.- PENN.D.O.T.,42181,40001,  4423200102,53901,1154,2,"$7,000.00 ",$0.00 ,"$7,000.00 ",,
304977,COMMONWEALTH OF PA.- PENN.D.O.T.,42181,40001,  4423200102,53901,1154,1,"$7,000.00 ",$0.00 ,$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,2,"$130,883.34 ","$130,883.34 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,3,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,4,$32.63 ,$32.63 ,$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,7,"$134,237.01 ","$134,237.01 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,8,"$1,357.58 ","$1,357.58 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,11,$164.50 ,$164.50 ,$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,12,$170.59 ,$170.59 ,$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,1154,1,"$100,000.00 ","$100,000.00 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,5,"$30,280.44 ","$30,280.44 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,6,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,9,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,10,"$1,038,975.03 ","$1,038,975.03 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,13,$164.50 ,$164.50 ,$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,14,"$27,812.40 ","$27,812.40 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,15,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,16,$253.00 ,$253.00 ,$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,17,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,18,"$102,664.80 ","$102,664.80 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,19,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,20,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,21,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561800,22,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,23,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,53701,561000,24,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,25,$94.00 ,$94.00 ,$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,26,"$3,000.00 ","$3,000.00 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,27,"$1,265.39 ","$1,265.39 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,28,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,29,$45.00 ,$45.00 ,$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,30,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,31,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,32,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,33,$33.75 ,$33.75 ,$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,53701,561000,34,"$27,812.40 ","$27,812.40 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,53701,561000,35,"$105,900.00 ","$105,900.00 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,53701,561000,36,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,37,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,38,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,39,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,40,"$115,441.67 ","$115,441.67 ",$0.00 ,,
169594,"WESTERN PARTNERS, LTD.",42275,11101,      121000,54501,561000,41,"$808,091.69 ","$230,883.34 ",$0.00 ,,
